id,treat,treatxpost,imr,month,zip,frq_purchases,qty_purchases,val_purchases
17,0,0,2.54,13,62690,12,39,889.4
18,0,0,2.63,13,44095,16,43,589.86
19,0,0,2.77,13,15202,18,26,1073.54
20,0,0,2.47,13,11801,17,49,1314.75
21,0,0,2.54,13,10462,19,30,1143.51
22,0,0,2.5,13,10312,15,25,1237.06
23,0,0,3,13,93727,10,44,961.81
24,0,0,2.6,13,10567,22,21,823.52
25,0,0,3.08,13,95677,10,34,1022.21
26,0,0,2.73,13,8840,16,53,946
27,0,0,2.49,13,32822,19,25,1200.82
28,0,0,2.52,13,2191,23,30,768.11
29,0,0,2.58,13,35674,26,37,902.5
30,0,0,3.19,13,32205,13,48,846.38
31,0,0,2.44,13,33325,14,40,1094.73
32,0,0,2.83,13,58078,19,25,1419.87
33,0,0,2.64,13,48105,13,48,1045.57
34,0,0,2.76,13,14617,20,25,732.23
35,0,0,2.59,13,80231,13,42,1047.89
36,0,0,2.94,13,32822,19,28,966.8
37,0,0,3.96,13,78046,15,30,996.94
38,0,0,3.66,13,90270,14,21,784.87
39,0,0,3.02,13,21228,21,21,1422.99
40,0,0,2.48,13,61275,13,32,1097.23
41,0,0,4.03,13,49643,17,28,845.3
42,0,0,2.7,13,21502,16,43,962.22
43,0,0,2.53,13,78748,16,34,1074.02
44,0,0,2.44,13,33023,13,33,1011.16
45,0,0,2.51,13,11040,15,33,1084.91
46,0,0,2.5,13,78413,16,36,851.49
47,0,0,2.6,13,19118,17,23,901.62
48,0,0,2.78,13,23838,12,51,1165.35
49,0,0,2.55,13,44067,6,28,777.6
50,0,0,2.56,13,70582,14,33,745.42
51,0,0,2.55,13,90254,18,41,1024.81
52,0,0,2.55,13,12550,11,33,962.18
53,0,0,2.71,13,94591,15,28,947.83
54,0,0,2.62,13,75460,17,45,706.86
55,0,0,2.53,13,53207,12,31,1013.5
56,0,0,3.78,13,85390,15,31,780.07
57,0,0,2.5,13,33615,12,45,1213.94
58,0,0,2.69,13,90029,14,28,908.99
59,0,0,2.52,13,27518,18,37,835.32
60,0,0,2.71,13,85719,20,39,969.11
61,0,0,2.51,13,53548,12,37,818.01
62,0,0,2.67,13,40228,21,29,818.62
63,0,0,2.57,13,43616,20,29,1216.81
64,0,0,2.69,13,7044,14,46,784.37
65,0,0,2.52,13,83622,10,46,885.76
66,0,0,2.75,13,75181,13,37,1294.56
67,0,0,2.79,13,60502,23,28,736.38
68,0,0,2.9,13,70570,18,39,1148.08
69,0,0,2.62,13,85053,15,31,822.5
70,0,0,2.53,13,8021,14,39,1166.33
71,0,0,2.46,13,85212,19,38,808.33
72,0,0,3.1,13,8731,14,34,666.81
73,0,0,2.5,13,28173,19,34,1087.67
74,0,0,3.86,13,23881,21,22,378.86
75,0,0,2.59,13,29170,15,37,640.16
76,0,0,2.5,13,18252,19,34,708.5
77,0,0,2.58,13,77489,24,41,1030.63
78,0,0,2.46,13,96814,15,31,587.62
79,0,0,2.6,13,10465,22,31,1006.62
80,0,0,2.62,13,75006,16,37,1038.38
81,0,0,2.66,13,91352,18,44,795.59
82,0,0,2.48,13,8054,18,47,965.76
83,0,0,2.51,13,33433,15,33,1299.54
84,0,0,2.61,13,44405,14,40,1126.35
85,0,0,2.67,13,23462,17,31,966.28
86,0,0,2.68,13,37087,19,35,1120.66
87,0,0,2.5,13,80014,14,40,886.95
88,0,0,2.78,13,27571,16,29,758.4
89,0,0,2.61,13,52632,18,25,1151.46
90,0,0,2.56,13,7110,11,33,773.36
91,0,0,2.58,13,85053,16,39,882.22
92,0,0,2.63,13,76021,17,32,1253.46
93,0,0,2.49,13,92562,16,35,810.48
94,0,0,2.63,13,11727,12,38,924.37
95,0,0,2.67,13,30701,15,42,1460.53
96,0,0,2.41,13,92104,13,48,1166.05
97,0,0,2.71,13,48906,15,21,1092.31
98,0,0,2.64,13,87112,16,32,805.33
99,0,0,2.6,13,49783,22,30,1014.29
100,0,0,2.57,13,11222,14,36,794.3
101,1,0,2.8,13,66205,17,40,972.23
102,1,0,4.11,13,47872,13,10,393.67
103,1,0,2.71,13,11901,13,33,473.63
104,1,0,2.92,13,90022,17,32,803.09
105,1,0,4,13,77845,14,20,879.54
106,1,0,2.62,13,46310,13,31,1127.51
107,1,0,2.61,13,8690,19,35,764.85
108,1,0,3.98,13,35803,21,23,764.63
109,1,0,2.74,13,75212,16,31,951.47
110,1,0,2.53,13,83854,13,27,1025.66
111,1,0,2.43,13,85022,12,32,1286.59
112,1,0,2.49,13,67601,18,37,812.82
113,1,0,2.64,13,2324,16,32,1009.42
114,1,0,2.53,13,62401,17,27,979.25
115,1,0,2.75,13,91402,20,31,1341.52
116,1,0,2.61,13,43119,16,28,738.14
117,1,0,2.58,13,67601,15,46,677.27
118,1,0,2.47,13,68039,20,31,740.79
119,1,0,2.58,13,45331,16,31,1019.64
120,1,0,2.69,13,37042,21,40,609.91
121,1,0,2.51,13,15062,20,50,759.72
122,1,0,2.73,13,75088,17,43,867.76
123,1,0,2.73,13,55379,14,25,1147.11
124,1,0,2.63,13,60051,16,41,832.48
125,1,0,2.56,13,48838,16,33,857.19
126,1,0,2.73,13,90044,12,24,634.02
127,1,0,2.51,13,95650,15,37,809.77
128,1,0,2.69,13,7060,14,53,904.92
129,1,0,2.53,13,21224,13,32,858.36
130,1,0,2.66,13,46055,18,30,1732.91
131,1,0,2.51,13,40118,22,35,1200.41
132,1,0,2.58,13,90280,26,32,668.46
133,1,0,2.77,13,21208,18,37,900.21
134,1,0,2.48,13,18045,17,32,1160.03
135,1,0,2.79,13,70001,18,36,906.21
136,1,0,2.87,13,21043,18,39,920.67
137,1,0,2.82,13,25701,19,31,1031.79
138,1,0,2.54,13,32801,16,21,607.21
139,1,0,2.61,13,90006,17,35,1377.76
140,1,0,3.19,13,13211,12,31,1120.17
141,1,0,3.88,13,33460,16,47,792.76
142,1,0,2.59,13,20705,21,29,526.66
143,1,0,2.53,13,28547,13,35,769.56
144,1,0,2.46,13,33027,15,36,1074.8
145,1,0,2.47,13,32024,16,31,1121.64
146,1,0,2.7,13,32609,20,36,698.58
147,1,0,2.55,13,80916,20,40,741.95
148,1,0,2.59,13,11411,19,41,920.4
149,1,0,3.64,13,37771,12,30,752.84
150,1,0,3.22,13,37916,9,33,838.61
151,1,0,2.77,13,90501,17,44,894.8
152,1,0,2.52,13,76034,9,37,746.84
153,1,0,2.61,13,96826,11,37,998.4
154,1,0,2.62,13,87144,13,34,1314.19
155,1,0,2.75,13,27587,8,40,1109.24
156,1,0,2.53,13,45858,9,44,1086.63
157,1,0,2.49,13,91356,18,46,1431.9
158,1,0,2.69,13,53186,20,30,912.83
159,1,0,3.05,13,90303,17,40,612.84
160,1,0,2.4,13,33023,8,40,801.58
161,1,0,2.5,13,53188,19,33,1162.52
162,1,0,2.56,13,14850,20,44,569.43
163,1,0,2.71,13,48135,13,31,1055.76
164,1,0,2.53,13,48188,11,27,947.51
165,1,0,2.57,13,19111,23,21,1086.61
166,1,0,2.53,13,7107,23,31,965.47
167,1,0,2.7,13,53090,16,28,957.82
168,1,0,2.57,13,11717,9,46,853.15
169,1,0,2.43,13,32811,17,35,876.59
170,1,0,2.67,13,60660,19,29,1060.66
171,1,0,2.76,13,75228,14,40,1297.99
172,1,0,2.87,13,8221,11,39,939.69
173,1,0,2.53,13,76040,17,35,786.7
174,1,0,2.67,13,76039,17,34,803.47
175,1,0,2.79,13,84044,11,30,1140.36
176,1,0,2.52,13,60008,12,39,1064.26
177,1,0,2.54,13,33351,12,30,869.27
178,1,0,2.47,13,41091,20,45,766.33
179,1,0,2.54,13,12302,18,25,1235.83
180,1,0,2.71,13,33411,25,38,880.11
181,1,0,2.55,13,95973,12,31,1267.93
182,1,0,2.7,13,83644,14,26,1326.03
183,1,0,2.64,13,2452,17,31,926.42
184,1,0,2.49,13,80634,17,37,941.39
185,1,0,2.81,13,60173,17,43,907.4
186,1,0,2.59,13,99218,19,36,628.16
187,1,0,2.53,13,85335,14,35,1208.7
188,1,0,2.88,13,14626,21,29,719.52
189,1,0,3.16,13,67525,13,38,658.81
190,1,0,2.63,13,3044,18,31,1001.03
191,1,0,2.49,13,32812,15,27,759.91
192,1,0,2.45,13,92591,15,19,946.01
193,1,0,2.57,13,6614,20,32,761.29
194,1,0,2.5,13,11763,18,37,670.78
195,1,0,2.6,13,62960,14,42,957.05
196,1,0,2.5,13,34480,15,42,1368.28
197,1,0,2.53,13,7719,17,41,790.46
198,1,0,2.54,13,49713,17,41,1023.16
199,1,0,2.65,13,60445,16,29,1008.15
200,1,0,2.44,13,32258,14,24,867.09
1,0,0,2.95,14,37166,12,33,907.6
2,0,0,2.65,14,11692,21,36,765.44
3,0,0,2.64,14,34711,18,40,1142.25
4,0,0,2.5,14,1904,15,31,1176.02
5,0,0,2.7,14,19143,18,35,1200.51
6,0,0,2.69,14,39429,17,43,854.71
7,0,0,2.51,14,70726,18,32,781.68
8,0,0,2.6,14,35216,17,27,1093.76
9,0,0,2.6,14,55104,21,39,883.63
10,0,0,2.46,14,85027,12,45,687.91
11,0,0,2.52,14,30019,15,40,888.96
12,0,0,2.61,14,85043,19,39,1025.61
13,0,0,2.51,14,87113,14,57,477.98
14,0,0,2.65,14,35007,18,35,940.42
15,0,0,2.5,14,78664,14,35,1090.44
16,0,0,2.5,14,43068,13,25,916.1
17,0,0,2.54,14,62690,18,31,943.94
18,0,0,2.63,14,44095,23,32,804.5
19,0,0,2.77,14,15202,13,53,896.27
20,0,0,2.47,14,11801,12,41,1264.6
21,0,0,2.54,14,10462,22,29,837.39
22,0,0,2.5,14,10312,17,42,789.97
23,0,0,3,14,93727,11,24,754.56
24,0,0,2.6,14,10567,14,24,1024.08
25,0,0,3.08,14,95677,23,32,1019.89
26,0,0,2.73,14,8840,17,28,1134.11
27,0,0,2.49,14,32822,20,25,957.66
28,0,0,2.52,14,2191,15,32,1106.28
29,0,0,2.58,14,35674,12,40,813.84
30,0,0,3.19,14,32205,16,30,813.81
31,0,0,2.44,14,33325,12,46,691.94
32,0,0,2.83,14,58078,17,20,993.06
33,0,0,2.64,14,48105,19,40,1270.96
34,0,0,2.76,14,14617,10,47,955.5
35,0,0,2.59,14,80231,15,32,1093.08
36,0,0,2.94,14,32822,13,26,800.52
37,0,0,3.96,14,78046,18,29,1226.63
38,0,0,3.66,14,90270,13,28,1177.18
39,0,0,3.02,14,21228,17,15,1111.33
40,0,0,2.48,14,61275,11,35,1160.04
41,0,0,4.03,14,49643,19,34,910.3
42,0,0,2.7,14,21502,10,27,738.23
43,0,0,2.53,14,78748,16,32,845.32
44,0,0,2.44,14,33023,25,41,1062.8
45,0,0,2.51,14,11040,14,37,816.2
46,0,0,2.5,14,78413,9,34,960.24
47,0,0,2.6,14,19118,10,36,656.29
48,0,0,2.78,14,23838,18,39,1042.22
49,0,0,2.55,14,44067,16,36,1056.67
50,0,0,2.56,14,70582,19,28,783.31
51,0,0,2.55,14,90254,15,45,1146.37
52,0,0,2.55,14,12550,30,20,1042.43
53,0,0,2.71,14,94591,17,28,1116.44
54,0,0,2.62,14,75460,12,27,968.47
55,0,0,2.53,14,53207,15,28,845.23
56,0,0,3.78,14,85390,15,18,693.99
57,0,0,2.5,14,33615,18,42,896.81
58,0,0,2.69,14,90029,21,30,1041.02
59,0,0,2.52,14,27518,23,40,1039.54
60,0,0,2.71,14,85719,15,35,751.83
61,0,0,2.51,14,53548,18,29,1091.13
62,0,0,2.67,14,40228,18,41,969.38
63,0,0,2.57,14,43616,12,35,1042.43
64,0,0,2.69,14,7044,19,20,1060.59
65,0,0,2.52,14,83622,13,23,1208.1
66,0,0,2.75,14,75181,16,27,600.23
67,0,0,2.79,14,60502,14,39,1210.29
68,0,0,2.9,14,70570,12,15,1062.81
69,0,0,2.62,14,85053,12,29,1148.25
70,0,0,2.53,14,8021,13,38,1063.15
71,0,0,2.46,14,85212,20,46,1241.46
72,0,0,3.1,14,8731,14,28,820.28
73,0,0,2.5,14,28173,22,19,1239.68
74,0,0,3.86,14,23881,11,31,1004.35
75,0,0,2.59,14,29170,16,40,1009.1
76,0,0,2.5,14,18252,18,19,964.83
77,0,0,2.58,14,77489,22,50,1164.88
78,0,0,2.46,14,96814,20,47,952.27
79,0,0,2.6,14,10465,18,30,906.47
80,0,0,2.62,14,75006,18,28,1034.41
81,0,0,2.66,14,91352,10,50,1011.51
82,0,0,2.48,14,8054,15,35,1098.9
83,0,0,2.51,14,33433,22,27,656.16
84,0,0,2.61,14,44405,16,51,707.14
85,0,0,2.67,14,23462,19,46,1201.55
86,0,0,2.68,14,37087,22,45,1007.1
87,0,0,2.5,14,80014,22,43,945.28
88,0,0,2.78,14,27571,20,26,813.98
89,0,0,2.61,14,52632,26,23,1314.83
90,0,0,2.56,14,7110,15,28,1212
91,0,0,2.58,14,85053,14,35,814.74
92,0,0,2.63,14,76021,11,35,855.73
93,0,0,2.49,14,92562,23,48,1576.21
94,0,0,2.63,14,11727,19,34,1279.3
95,0,0,2.67,14,30701,19,27,812.99
96,0,0,2.41,14,92104,22,32,755.63
97,0,0,2.71,14,48906,12,37,816.53
98,0,0,2.64,14,87112,13,40,1348.32
99,0,0,2.6,14,49783,18,52,794.9
100,0,0,2.57,14,11222,18,31,836.88
101,1,0,2.8,14,66205,14,44,958.63
102,1,0,4.11,14,47872,8,26,876.53
103,1,0,2.71,14,11901,15,30,615.95
104,1,0,2.92,14,90022,16,33,772.07
105,1,0,4,14,77845,9,28,671.01
106,1,0,2.62,14,46310,21,29,818.27
107,1,0,2.61,14,8690,14,37,689.93
108,1,0,3.98,14,35803,15,41,1026.84
109,1,0,2.74,14,75212,15,34,1316.63
110,1,0,2.53,14,83854,17,46,956.88
111,1,0,2.43,14,85022,23,40,1104.85
112,1,0,2.49,14,67601,23,26,887.33
113,1,0,2.64,14,2324,11,32,544.9
114,1,0,2.53,14,62401,16,49,1204.8
115,1,0,2.75,14,91402,18,31,1250.65
116,1,0,2.61,14,43119,18,31,815.79
117,1,0,2.58,14,67601,13,33,985.28
118,1,0,2.47,14,68039,19,22,983.53
119,1,0,2.58,14,45331,18,30,731.59
120,1,0,2.69,14,37042,21,32,620.4
121,1,0,2.51,14,15062,23,40,1111.53
122,1,0,2.73,14,75088,17,27,848.21
123,1,0,2.73,14,55379,16,39,1271.67
124,1,0,2.63,14,60051,14,44,1089.81
125,1,0,2.56,14,48838,20,35,1142.27
126,1,0,2.73,14,90044,18,34,1284.37
127,1,0,2.51,14,95650,15,29,1222.96
128,1,0,2.69,14,7060,15,20,1065.8
129,1,0,2.53,14,21224,16,35,604.05
130,1,0,2.66,14,46055,16,30,1216.29
131,1,0,2.51,14,40118,14,34,1392.83
132,1,0,2.58,14,90280,16,41,926.14
133,1,0,2.77,14,21208,20,38,791.9
134,1,0,2.48,14,18045,8,28,1050.95
135,1,0,2.79,14,70001,15,32,1318.99
136,1,0,2.87,14,21043,10,32,693.52
137,1,0,2.82,14,25701,18,33,1100.19
138,1,0,2.54,14,32801,15,29,1155.47
139,1,0,2.61,14,90006,20,30,1303.53
140,1,0,3.19,14,13211,17,39,1154.28
141,1,0,3.88,14,33460,6,10,987.56
142,1,0,2.59,14,20705,18,28,826.36
143,1,0,2.53,14,28547,17,41,1068.94
144,1,0,2.46,14,33027,16,52,962.41
145,1,0,2.47,14,32024,15,24,1232.04
146,1,0,2.7,14,32609,18,41,796.12
147,1,0,2.55,14,80916,19,33,1285.15
148,1,0,2.59,14,11411,20,30,1070.56
149,1,0,3.64,14,37771,14,26,939.24
150,1,0,3.22,14,37916,17,35,952.76
151,1,0,2.77,14,90501,22,33,1519.81
152,1,0,2.52,14,76034,13,35,1356.09
153,1,0,2.61,14,96826,16,33,1137.82
154,1,0,2.62,14,87144,17,26,938.65
155,1,0,2.75,14,27587,14,26,798.92
156,1,0,2.53,14,45858,13,37,684.69
157,1,0,2.49,14,91356,18,36,1137.01
158,1,0,2.69,14,53186,17,32,922.13
159,1,0,3.05,14,90303,16,30,1055.53
160,1,0,2.4,14,33023,14,24,1067.32
161,1,0,2.5,14,53188,21,42,1546.02
162,1,0,2.56,14,14850,16,37,988.23
163,1,0,2.71,14,48135,14,31,984.67
164,1,0,2.53,14,48188,19,34,1068.61
165,1,0,2.57,14,19111,6,37,957.12
166,1,0,2.53,14,7107,16,38,1089.44
167,1,0,2.7,14,53090,15,30,704.6
168,1,0,2.57,14,11717,15,41,1250.9
169,1,0,2.43,14,32811,16,45,954.15
170,1,0,2.67,14,60660,12,32,709.33
171,1,0,2.76,14,75228,13,49,1266.07
172,1,0,2.87,14,8221,14,44,767.84
173,1,0,2.53,14,76040,18,41,857.08
174,1,0,2.67,14,76039,21,33,1037.5
175,1,0,2.79,14,84044,17,32,619.84
176,1,0,2.52,14,60008,13,36,1053.67
177,1,0,2.54,14,33351,15,24,1161.2
178,1,0,2.47,14,41091,19,33,1030.55
179,1,0,2.54,14,12302,15,24,1235.6
180,1,0,2.71,14,33411,9,39,475.19
181,1,0,2.55,14,95973,12,43,1008.04
182,1,0,2.7,14,83644,16,28,1186.51
183,1,0,2.64,14,2452,20,46,850.52
184,1,0,2.49,14,80634,23,46,1150
185,1,0,2.81,14,60173,11,32,901.38
186,1,0,2.59,14,99218,5,26,1268.76
187,1,0,2.53,14,85335,18,27,877.7
188,1,0,2.88,14,14626,18,38,1235.68
189,1,0,3.16,14,67525,15,41,762.92
190,1,0,2.63,14,3044,14,43,530.18
191,1,0,2.49,14,32812,17,22,1441.89
192,1,0,2.45,14,92591,20,22,1242.28
193,1,0,2.57,14,6614,18,45,921.81
194,1,0,2.5,14,11763,12,42,1116.99
195,1,0,2.6,14,62960,9,29,918.5
196,1,0,2.5,14,34480,19,43,810.87
197,1,0,2.53,14,7719,20,22,884.28
198,1,0,2.54,14,49713,24,33,781.18
199,1,0,2.65,14,60445,18,41,903.45
200,1,0,2.44,14,32258,19,28,1229.7
1,0,0,2.95,15,37166,17,28,1010.24
2,0,0,2.65,15,11692,15,30,1305.92
3,0,0,2.64,15,34711,13,34,762.87
4,0,0,2.5,15,1904,18,36,1080.82
5,0,0,2.7,15,19143,18,46,839.26
6,0,0,2.69,15,39429,23,27,825.42
7,0,0,2.51,15,70726,14,36,1157.1
8,0,0,2.6,15,35216,22,19,776.78
9,0,0,2.6,15,55104,14,46,1220.31
10,0,0,2.46,15,85027,14,29,980.47
11,0,0,2.52,15,30019,15,39,868.97
12,0,0,2.61,15,85043,16,44,896.69
13,0,0,2.51,15,87113,19,40,1230.78
14,0,0,2.65,15,35007,24,37,1008.15
15,0,0,2.5,15,78664,11,35,1051.65
16,0,0,2.5,15,43068,19,43,740.63
17,0,0,2.54,15,62690,17,32,1365.81
18,0,0,2.63,15,44095,11,40,1018.23
19,0,0,2.77,15,15202,15,39,1201.15
20,0,0,2.47,15,11801,22,49,933.6
21,0,0,2.54,15,10462,16,36,1094.23
22,0,0,2.5,15,10312,14,45,1187.34
23,0,0,3,15,93727,20,40,1000.41
24,0,0,2.6,15,10567,21,22,904.05
25,0,0,3.08,15,95677,14,35,896.97
26,0,0,2.73,15,8840,16,30,554.9
27,0,0,2.49,15,32822,17,33,913.96
28,0,0,2.52,15,2191,16,28,1230.09
29,0,0,2.58,15,35674,14,28,833.7
30,0,0,3.19,15,32205,18,35,423.61
31,0,0,2.44,15,33325,19,34,796.17
32,0,0,2.83,15,58078,17,35,1146.82
33,0,0,2.64,15,48105,17,34,471
34,0,0,2.76,15,14617,12,43,1112.42
35,0,0,2.59,15,80231,13,41,1177.24
36,0,0,2.94,15,32822,15,26,1233.25
37,0,0,3.96,15,78046,14,28,1288.1
38,0,0,3.66,15,90270,14,38,1053.62
39,0,0,3.02,15,21228,16,40,925.01
40,0,0,2.48,15,61275,15,34,890.4
41,0,0,4.03,15,49643,12,36,574.37
42,0,0,2.7,15,21502,11,33,823.97
43,0,0,2.53,15,78748,11,31,694.65
44,0,0,2.44,15,33023,20,23,655.97
45,0,0,2.51,15,11040,10,37,998.08
46,0,0,2.5,15,78413,18,27,865.08
47,0,0,2.6,15,19118,17,55,1187.21
48,0,0,2.78,15,23838,17,24,886.64
49,0,0,2.55,15,44067,12,24,1006.81
50,0,0,2.56,15,70582,16,36,843.77
51,0,0,2.55,15,90254,11,47,998.58
52,0,0,2.55,15,12550,13,30,1261.84
53,0,0,2.71,15,94591,16,39,848.85
54,0,0,2.62,15,75460,15,28,1004.74
55,0,0,2.53,15,53207,21,34,1085.29
56,0,0,3.78,15,85390,15,27,1126.13
57,0,0,2.5,15,33615,20,36,931.41
58,0,0,2.69,15,90029,22,42,991.83
59,0,0,2.52,15,27518,20,31,988.32
60,0,0,2.71,15,85719,17,33,1018.25
61,0,0,2.51,15,53548,21,44,651.98
62,0,0,2.67,15,40228,24,32,737.78
63,0,0,2.57,15,43616,22,31,653.98
64,0,0,2.69,15,7044,12,29,872.82
65,0,0,2.52,15,83622,25,36,806.1
66,0,0,2.75,15,75181,18,54,1082.63
67,0,0,2.79,15,60502,17,23,983.87
68,0,0,2.9,15,70570,20,35,1376.61
69,0,0,2.62,15,85053,18,27,1184.66
70,0,0,2.53,15,8021,25,46,1006.2
71,0,0,2.46,15,85212,22,40,1283.24
72,0,0,3.1,15,8731,20,29,1175.42
73,0,0,2.5,15,28173,21,34,1213.55
74,0,0,3.86,15,23881,12,38,694.13
75,0,0,2.59,15,29170,19,27,1037.75
76,0,0,2.5,15,18252,17,42,1157.88
77,0,0,2.58,15,77489,17,45,789.22
78,0,0,2.46,15,96814,24,28,1096.05
79,0,0,2.6,15,10465,13,45,993.31
80,0,0,2.62,15,75006,22,26,926.74
81,0,0,2.66,15,91352,19,33,1183.13
82,0,0,2.48,15,8054,21,40,1606.74
83,0,0,2.51,15,33433,20,36,1124.13
84,0,0,2.61,15,44405,15,39,1129.79
85,0,0,2.67,15,23462,12,41,853.21
86,0,0,2.68,15,37087,14,23,901.65
87,0,0,2.5,15,80014,18,38,821.23
88,0,0,2.78,15,27571,15,39,1100.57
89,0,0,2.61,15,52632,18,39,851.1
90,0,0,2.56,15,7110,20,33,817.81
91,0,0,2.58,15,85053,11,23,790.57
92,0,0,2.63,15,76021,19,34,895.95
93,0,0,2.49,15,92562,19,36,893.61
94,0,0,2.63,15,11727,13,33,1301.89
95,0,0,2.67,15,30701,13,35,1147.31
96,0,0,2.41,15,92104,18,47,1033.61
97,0,0,2.71,15,48906,16,35,1120.65
98,0,0,2.64,15,87112,15,42,1079.67
99,0,0,2.6,15,49783,13,35,943.32
100,0,0,2.57,15,11222,18,33,995.89
101,1,0,2.8,15,66205,21,36,1266.31
102,1,0,4.11,15,47872,6,22,979.39
103,1,0,2.71,15,11901,22,45,1015.28
104,1,0,2.92,15,90022,12,41,692.36
105,1,0,4,15,77845,14,27,684.66
106,1,0,2.62,15,46310,17,45,1486.04
107,1,0,2.61,15,8690,18,41,949.35
108,1,0,3.98,15,35803,15,24,677.98
109,1,0,2.74,15,75212,14,30,1168.89
110,1,0,2.53,15,83854,13,36,1095.66
111,1,0,2.43,15,85022,22,32,901.22
112,1,0,2.49,15,67601,15,36,1030.98
113,1,0,2.64,15,2324,17,35,1161.08
114,1,0,2.53,15,62401,17,36,1125.32
115,1,0,2.75,15,91402,17,46,978.68
116,1,0,2.61,15,43119,15,31,1037.39
117,1,0,2.58,15,67601,13,39,927.16
118,1,0,2.47,15,68039,14,38,1173.3
119,1,0,2.58,15,45331,20,41,1213.12
120,1,0,2.69,15,37042,14,28,845.17
121,1,0,2.51,15,15062,20,30,1078.08
122,1,0,2.73,15,75088,14,25,1125.57
123,1,0,2.73,15,55379,14,40,760.68
124,1,0,2.63,15,60051,19,39,656.79
125,1,0,2.56,15,48838,21,41,1046.36
126,1,0,2.73,15,90044,22,36,1038.8
127,1,0,2.51,15,95650,25,43,1258.08
128,1,0,2.69,15,7060,22,27,768.07
129,1,0,2.53,15,21224,20,50,665.19
130,1,0,2.66,15,46055,16,33,1129.32
131,1,0,2.51,15,40118,17,30,1116.06
132,1,0,2.58,15,90280,21,27,1118.08
133,1,0,2.77,15,21208,15,29,829.6
134,1,0,2.48,15,18045,19,36,1120.14
135,1,0,2.79,15,70001,15,31,1004.38
136,1,0,2.87,15,21043,12,35,1001
137,1,0,2.82,15,25701,21,25,1142.91
138,1,0,2.54,15,32801,13,39,1082.74
139,1,0,2.61,15,90006,18,35,1110.3
140,1,0,3.19,15,13211,11,32,1054.66
141,1,0,3.88,15,33460,7,31,503.27
142,1,0,2.59,15,20705,4,26,1043.98
143,1,0,2.53,15,28547,16,42,943.67
144,1,0,2.46,15,33027,21,41,1058.18
145,1,0,2.47,15,32024,15,37,1153.26
146,1,0,2.7,15,32609,10,42,1112.14
147,1,0,2.55,15,80916,12,37,957.58
148,1,0,2.59,15,11411,18,46,1028.79
149,1,0,3.64,15,37771,13,33,880.71
150,1,0,3.22,15,37916,15,23,618.23
151,1,0,2.77,15,90501,23,33,836.43
152,1,0,2.52,15,76034,12,51,765.13
153,1,0,2.61,15,96826,9,33,634.51
154,1,0,2.62,15,87144,17,21,801.11
155,1,0,2.75,15,27587,22,33,883.09
156,1,0,2.53,15,45858,12,42,1000.73
157,1,0,2.49,15,91356,23,29,702.69
158,1,0,2.69,15,53186,14,39,1042.01
159,1,0,3.05,15,90303,12,44,1054.67
160,1,0,2.4,15,33023,18,35,1005.95
161,1,0,2.5,15,53188,20,20,951.68
162,1,0,2.56,15,14850,11,31,1351.05
163,1,0,2.71,15,48135,22,28,1008.86
164,1,0,2.53,15,48188,17,45,578.9
165,1,0,2.57,15,19111,18,32,1122.78
166,1,0,2.53,15,7107,11,42,1193.55
167,1,0,2.7,15,53090,20,25,798.78
168,1,0,2.57,15,11717,11,47,895.21
169,1,0,2.43,15,32811,12,35,1242.33
170,1,0,2.67,15,60660,16,26,1102.01
171,1,0,2.76,15,75228,16,33,658.55
172,1,0,2.87,15,8221,20,40,1000.49
173,1,0,2.53,15,76040,20,36,1036.61
174,1,0,2.67,15,76039,18,50,1088.77
175,1,0,2.79,15,84044,23,42,1095.4
176,1,0,2.52,15,60008,20,43,1057.76
177,1,0,2.54,15,33351,17,39,1036.76
178,1,0,2.47,15,41091,11,48,1000.25
179,1,0,2.54,15,12302,22,37,931.97
180,1,0,2.71,15,33411,15,23,734.61
181,1,0,2.55,15,95973,11,38,1181.15
182,1,0,2.7,15,83644,13,40,750.68
183,1,0,2.64,15,2452,16,31,705.1
184,1,0,2.49,15,80634,21,31,1280.42
185,1,0,2.81,15,60173,14,30,802.68
186,1,0,2.59,15,99218,19,23,622.7
187,1,0,2.53,15,85335,19,28,1205.86
188,1,0,2.88,15,14626,16,25,801.07
189,1,0,3.16,15,67525,19,31,1254.13
190,1,0,2.63,15,3044,19,43,1036.9
191,1,0,2.49,15,32812,14,34,978.78
192,1,0,2.45,15,92591,17,37,1100.52
193,1,0,2.57,15,6614,19,45,1480.58
194,1,0,2.5,15,11763,16,30,1142.07
195,1,0,2.6,15,62960,13,39,992.5
196,1,0,2.5,15,34480,16,37,1036.82
197,1,0,2.53,15,7719,14,28,1022.94
198,1,0,2.54,15,49713,22,28,603.59
199,1,0,2.65,15,60445,18,37,892.8
200,1,0,2.44,15,32258,10,43,1229.39
1,0,0,2.95,16,37166,14,32,1012.25
2,0,0,2.65,16,11692,19,27,1137.45
3,0,0,2.64,16,34711,10,44,1046.98
4,0,0,2.5,16,1904,13,26,1128.3
5,0,0,2.7,16,19143,16,39,1133.01
6,0,0,2.69,16,39429,17,30,972.91
7,0,0,2.51,16,70726,16,33,1135.78
8,0,0,2.6,16,35216,17,44,718.89
9,0,0,2.6,16,55104,17,31,1343.57
10,0,0,2.46,16,85027,11,36,1083.5
11,0,0,2.52,16,30019,15,30,1071.25
